,ev_demand_kW,temp_C,cloud_cover,solar_power_kW,wind_speed_m_s,wind_power_kW,grid_freq_dev,hour_of_day,day_of_week,day_of_year,month,is_weekend,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,lag_1_ev_demand,lag_2_ev_demand,lag_3_ev_demand,lag_24_ev_demand,lag_48_ev_demand,lag_168_ev_demand,lag_1_solar_power_kW,lag_1_wind_power_kW,lag_1_temp_C
2024-01-19 22:00:00,0.05114053020798094,0.4066331128045615,0.11201412018118145,0.012859547754065951,0.2752009911893806,0.003379116515047002,0.6883493716049695,0.9565217391304348,0.6666666666666666,0.06321839080459771,0.0,0.0,0.24999999999999978,0.9330127018922192,0.27747906604368566,0.0,0.03474248477808112,0.6718050860496851,0.6719276818174887,0.04936601186094449,0.029179065661150323,0.04868536362498109,0.0,0.0,0.26745018610081334
2024-01-19 23:00:00,0.019293162951198452,0.299953067602005,0.19696570854408366,0.0194907287972136,0.47246079729074053,0.11168798105245989,0.8020710150411399,1.0,0.6666666666666666,0.06321839080459771,0.0,0.0,0.3705904774487392,0.9829629131445341,0.27747906604368566,0.0,0.05114053020798094,0.03474248477808112,0.6718050860496851,0.0031562609347997707,0.016517131245979606,0.005184888358821699,0.012859547754065951,0.003379116515047002,0.4066331128045615
2024-01-20 00:00:00,0.040351896631938895,0.22468302114909697,0.09428413934781155,0.0,0.5074890037196866,0.14209370149667155,0.8311299656925478,0.0,0.8333333333333333,0.06896551724137931,0.0,1.0,0.5,1.0,0.0,0.3568958678922094,0.019293162951198452,0.05114053020798094,0.03474248477808112,0.04767210200535073,0.027806838915391888,0.005190327239463558,0.0194907287972136,0.11168798105245989,0.299953067602005
2024-01-20 01:00:00,0.055291529917777506,0.28205344550063416,0.011442724366097917,0.0,0.23223240454133667,0.014377161975060827,0.7034943865121217,0.043478260869565216,0.8333333333333333,0.06896551724137931,0.0,1.0,0.6294095225512604,0.9829629131445341,0.0,0.3568958678922094,0.040351896631938895,0.019293162951198452,0.05114053020798094,0.07939302352446936,0.03703641287015536,0.042485581490644575,0.0,0.14209370149667155,0.22468302114909697
2024-01-20 02:00:00,0.0005328763763968718,0.18030425619692003,0.20715185921344956,0.0,0.44571638251809337,0.09419566536476302,0.5568778296962295,0.08695652173913043,0.8333333333333333,0.06896551724137931,0.0,1.0,0.75,0.9330127018922194,0.0,0.3568958678922094,0.055291529917777506,0.040351896631938895,0.019293162951198452,0.056745438350334416,0.02488627930169388,0.020232953706599194,0.0,0.014377161975060827,0.28205344550063416
2024-01-20 03:00:00,0.01469864897795666,0.1439001307343744,0.21666209217826085,0.004706728446325281,0.3832459590315477,0.021252530186096113,0.5797689244088152,0.13043478260869565,0.8333333333333333,0.06896551724137931,0.0,1.0,0.8535533905932737,0.8535533905932737,0.0,0.3568958678922094,0.0005328763763968718,0.055291529917777506,0.040351896631938895,0.03267797642547938,0.04005683282040964,0.0063554983298617865,0.0,0.09419566536476302,0.18030425619692003
2024-01-20 04:00:00,0.0,0.22358755341515024,0.3180021936595054,0.0,0.6194411724198627,0.42269397101174455,0.3022165010595505,0.17391304347826086,0.8333333333333333,0.06896551724137931,0.0,1.0,0.9330127018922193,0.75,0.0,0.3568958678922094,0.01469864897795666,0.0005328763763968718,0.055291529917777506,0.013414078330464478,0.0,0.050427906239005546,0.004706728446325281,0.021252530186096113,0.1439001307343744
2024-01-20 05:00:00,0.014578199544399506,0.05832332807944627,0.2175410251135617,0.0,0.5060147733463971,0.1929036220352134,0.1713676140048564,0.21739130434782608,0.8333333333333333,0.06896551724137931,0.0,1.0,0.9829629131445341,0.6294095225512604,0.0,0.3568958678922094,0.0,0.01469864897795666,0.0005328763763968718,0.0039954920040234645,0.014918295273386905,0.003903181757571613,0.0,0.42269397101174455,0.22358755341515024
2024-01-20 06:00:00,0.042545397921502935,0.08418766703478042,0.48454807036565195,0.012317437975370745,0.5218661401821338,0.18025720274496146,0.21563379639951452,0.2608695652173913,0.8333333333333333,0.06896551724137931,0.0,1.0,1.0,0.5,0.0,0.3568958678922094,0.014578199544399506,0.0,0.01469864897795666,0.0145960508660067,0.024408429329121288,0.05599298463520205,0.0,0.1929036220352134,0.05832332807944627
2024-01-20 07:00:00,0.013867476077525288,0.16500883584554776,0.2797090407873547,0.0,0.6457639095839605,0.5102239027858988,0.18651366994276447,0.30434782608695654,0.8333333333333333,0.06896551724137931,0.0,1.0,0.9829629131445341,0.3705904774487397,0.0,0.3568958678922094,0.042545397921502935,0.014578199544399506,0.0,0.043876232871797025,0.013988413136503331,0.011825228168823964,0.012317437975370745,0.18025720274496146,0.08418766703478042
2024-01-20 08:00:00,0.17207955001999092,0.15305898701291393,0.4350722562305832,0.0313199980348113,0.7873906082513179,0.9192639933251295,0.11041411668982634,0.34782608695652173,0.8333333333333333,0.06896551724137931,0.0,1.0,0.9330127018922194,0.2500000000000001,0.0,0.3568958678922094,0.013867476077525288,0.042545397921502935,0.014578199544399506,0.4523624548162731,0.4700381322316615,0.16384692789561395,0.0,0.5102239027858988,0.16500883584554776
2024-01-20 09:00:00,0.2269275178998331,0.1609737538239524,0.6580853760594959,0.23321997824385324,0.5560538617993319,0.27376684760666103,0.20926465565007438,0.3913043478260869,0.8333333333333333,0.06896551724137931,0.0,1.0,0.8535533905932737,0.14644660940672627,0.0,0.3568958678922094,0.17207955001999092,0.013867476077525288,0.042545397921502935,0.41321146368758926,0.42113032422702984,0.2600767883870363,0.0313199980348113,0.9192639933251295,0.15305898701291393
2024-01-20 10:00:00,0.22782770372147523,0.18111489126142005,0.7414328079962759,0.3894453148240694,0.7295709347859558,0.822657048306618,0.08344899261048778,0.43478260869565216,0.8333333333333333,0.06896551724137931,0.0,1.0,0.75,0.06698729810778065,0.0,0.3568958678922094,0.2269275178998331,0.17207955001999092,0.013867476077525288,0.43888810206426193,0.4281156280184051,0.2055591458548179,0.23321997824385324,0.27376684760666103,0.1609737538239524
2024-01-20 11:00:00,0.011381872369057836,0.19388089212103282,0.6847526359679937,0.6110112564776227,0.7107373961376963,0.7340574305739028,0.13177768817369215,0.4782608695652174,0.8333333333333333,0.06896551724137931,0.0,1.0,0.6294095225512605,0.0170370868554659,0.0,0.3568958678922094,0.22782770372147523,0.2269275178998331,0.17207955001999092,0.0058438222719834265,0.01868685053243693,0.03255303491330509,0.3894453148240694,0.822657048306618,0.18111489126142005
2024-01-20 12:00:00,0.020237952817096373,0.2513740569538685,0.7927950036319023,0.6734424075686052,0.6063967854925485,0.3299123393144041,0.27438276064598277,0.5217391304347826,0.8333333333333333,0.06896551724137931,0.0,1.0,0.5000000000000001,0.0,0.0,0.3568958678922094,0.011381872369057836,0.22782770372147523,0.2269275178998331,0.02434732199241446,0.015882419654124836,0.04576090904360873,0.6110112564776227,0.7340574305739028,0.19388089212103282
2024-01-20 13:00:00,0.038978619285048685,0.1445317302107057,0.7912401988098988,0.7689371227308848,0.6330650526962434,0.4585420249205449,0.17448466037373087,0.5652173913043478,0.8333333333333333,0.06896551724137931,0.0,1.0,0.37059047744873963,0.017037086855465844,0.0,0.3568958678922094,0.020237952817096373,0.011381872369057836,0.22782770372147523,0.027157121985048584,0.020570610058876625,0.06441801937677732,0.6734424075686052,0.3299123393144041,0.2513740569538685
2024-01-20 14:00:00,0.015934159855173935,0.35356818337096096,0.8064111050064022,0.7829163806368872,0.8498857576169493,0.9106756972854269,0.19305879367859982,0.6086956521739131,0.8333333333333333,0.06896551724137931,0.0,1.0,0.2500000000000001,0.06698729810778059,0.0,0.3568958678922094,0.038978619285048685,0.020237952817096373,0.011381872369057836,0.010207295435880975,0.015192836297793501,0.0010006919905179547,0.7689371227308848,0.4585420249205449,0.1445317302107057
2024-01-20 15:00:00,0.02982522293305055,0.40874228131545076,0.7056800595731835,0.8521464092823501,0.5864210761787951,0.32529807158043994,0.25559037076120894,0.6521739130434783,0.8333333333333333,0.06896551724137931,0.0,1.0,0.14644660940672644,0.14644660940672605,0.0,0.3568958678922094,0.015934159855173935,0.038978619285048685,0.020237952817096373,0.031268582117938135,0.026660710450669502,0.012685537234866711,0.7829163806368872,0.9106756972854269,0.35356818337096096
2024-01-20 16:00:00,0.04169160643200881,0.45817638277496586,0.705095816738595,0.7133826438341411,0.5200345080212122,0.20365037638034497,0.1523078193061629,0.6956521739130435,0.8333333333333333,0.06896551724137931,0.0,1.0,0.06698729810778081,0.24999999999999978,0.0,0.3568958678922094,0.02982522293305055,0.015934159855173935,0.038978619285048685,0.06289027156603758,0.0024155448888381796,0.005862839808090752,0.8521464092823501,0.32529807158043994,0.40874228131545076
2024-01-20 17:00:00,0.310266275440682,0.5219362393023398,0.5915606343351285,0.6402307368359295,0.5036759137321386,0.15098361833298374,0.2231517056391933,0.7391304347826086,0.8333333333333333,0.06896551724137931,0.0,1.0,0.017037086855465844,0.3705904774487397,0.0,0.3568958678922094,0.04169160643200881,0.02982522293305055,0.015934159855173935,0.619640832448907,0.7019455988833536,0.3486784051108305,0.7133826438341411,0.20365037638034497,0.45817638277496586
2024-01-20 18:00:00,0.33646131570440957,0.5192477034714463,0.7156040083196598,0.40877864162142463,0.573872342223616,0.25932000128728394,0.38265845256546205,0.7826086956521738,0.8333333333333333,0.06896551724137931,0.0,1.0,0.0,0.4999999999999999,0.0,0.3568958678922094,0.310266275440682,0.04169160643200881,0.02982522293305055,0.6058149557509356,0.6563107250397473,0.31453181409248293,0.6402307368359295,0.15098361833298374,0.5219362393023398
2024-01-20 19:00:00,0.32430897098625394,0.5186823659597003,0.6223129658105866,0.27362085840457556,0.5389335577747506,0.19062470323661698,0.5229953675096101,0.8260869565217391,0.8333333333333333,0.06896551724137931,0.0,1.0,0.01703708685546579,0.6294095225512601,0.0,0.3568958678922094,0.33646131570440957,0.310266275440682,0.04169160643200881,0.6719276818174887,0.6827335586400919,0.3755567055703096,0.40877864162142463,0.25932000128728394,0.5192477034714463
2024-01-20 20:00:00,0.3326708087264829,0.3492595340263527,0.39054515379119004,0.0,0.4126970181426102,0.04539105845755357,0.6808465587424876,0.8695652173913043,0.8333333333333333,0.06896551724137931,0.0,1.0,0.0669872981077807,0.75,0.0,0.3568958678922094,0.32430897098625394,0.33646131570440957,0.310266275440682,0.6718050860496851,0.712271702356802,0.3378987221249053,0.27362085840457556,0.19062470323661698,0.5186823659597003
2024-01-20 21:00:00,0.02346066407259177,0.3505131439501562,0.5847837212306494,0.0,0.2703499934901006,0.02524071478630778,0.7637048538415477,0.9130434782608695,0.8333333333333333,0.06896551724137931,0.0,1.0,0.14644660940672616,0.8535533905932737,0.0,0.3568958678922094,0.3326708087264829,0.32430897098625394,0.33646131570440957,0.03474248477808112,0.03346794500217782,0.04973775050035223,0.0,0.04539105845755357,0.3492595340263527
2024-01-20 22:00:00,0.010287997583585527,0.300181973424407,0.2648940351276975,0.0,0.4911523055472249,0.12830562890573377,0.8546128951830774,0.9565217391304348,0.8333333333333333,0.06896551724137931,0.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.3568958678922094,0.02346066407259177,0.3326708087264829,0.32430897098625394,0.05114053020798094,0.04936601186094449,0.016167917494219926,0.0,0.02524071478630778,0.3505131439501562
2024-01-20 23:00:00,0.033533531946780014,0.3115633458115909,0.2834265502821887,0.0,0.30940882479218895,0.02186840673766983,0.7969032083743797,1.0,0.8333333333333333,0.06896551724137931,0.0,1.0,0.3705904774487392,0.9829629131445341,0.0,0.3568958678922094,0.010287997583585527,0.02346066407259177,0.3326708087264829,0.019293162951198452,0.0031562609347997707,0.017965103319627473,0.0,0.12830562890573377,0.300181973424407
2024-01-21 00:00:00,0.017449411757139332,0.18834965740734202,0.21925188995826533,0.0,0.5471418206846885,0.18008384595335936,0.8314155706238143,0.0,1.0,0.07471264367816091,0.0,1.0,0.5,1.0,0.0990311320975808,0.8019377358048383,0.033533531946780014,0.010287997583585527,0.02346066407259177,0.040351896631938895,0.04767210200535073,0.05257338792651566,0.0,0.02186840673766983,0.3115633458115909
2024-01-21 01:00:00,0.023348031220675063,0.3216558396089678,0.11872730236944769,0.020933760947860754,0.4955872602935021,0.15764579739819654,0.7617178057748166,0.043478260869565216,1.0,0.07471264367816091,0.0,1.0,0.6294095225512604,0.9829629131445341,0.0990311320975808,0.8019377358048383,0.017449411757139332,0.033533531946780014,0.010287997583585527,0.055291529917777506,0.07939302352446936,0.037577634918775665,0.0,0.18008384595335936,0.18834965740734202
2024-01-21 02:00:00,0.01569358965203901,0.176777606661159,0.07668445142388088,0.01556580657691312,0.3336401260333729,0.01227994982908216,0.4875007535655601,0.08695652173913043,1.0,0.07471264367816091,0.0,1.0,0.75,0.9330127018922194,0.0990311320975808,0.8019377358048383,0.023348031220675063,0.017449411757139332,0.033533531946780014,0.0005328763763968718,0.056745438350334416,0.045948630084882404,0.020933760947860754,0.15764579739819654,0.3216558396089678
2024-01-21 03:00:00,0.012259733533145802,0.20654721223373104,0.31660302436805904,0.0,0.5957782911869333,0.3796087047227015,0.4955824984919134,0.13043478260869565,1.0,0.07471264367816091,0.0,1.0,0.8535533905932737,0.8535533905932737,0.0990311320975808,0.8019377358048383,0.01569358965203901,0.023348031220675063,0.017449411757139332,0.01469864897795666,0.03267797642547938,0.052875495636074306,0.01556580657691312,0.01227994982908216,0.176777606661159
2024-01-21 04:00:00,0.007975344394029209,0.1770917921169749,0.21986740348768238,0.05131070499170899,0.5334120590645614,0.19744693458647677,0.3846342725339482,0.17391304347826086,1.0,0.07471264367816091,0.0,1.0,0.9330127018922193,0.75,0.0990311320975808,0.8019377358048383,0.012259733533145802,0.01569358965203901,0.023348031220675063,0.0,0.013414078330464478,0.03490787989955601,0.0,0.3796087047227015,0.20654721223373104
2024-01-21 05:00:00,0.02144150052734947,0.1059425549363955,0.25801442484314535,0.005592058353221313,0.6279782896061208,0.45277877759106927,0.20803066352324553,0.21739130434782608,1.0,0.07471264367816091,0.0,1.0,0.9829629131445341,0.6294095225512604,0.0990311320975808,0.8019377358048383,0.007975344394029209,0.012259733533145802,0.01569358965203901,0.014578199544399506,0.0039954920040234645,0.02281930190572227,0.05131070499170899,0.19744693458647677,0.1770917921169749
2024-01-21 06:00:00,0.014996937745110085,0.10653342462025377,0.28685773597141123,0.0,0.3651260479508785,0.0,0.20904967664745094,0.2608695652173913,1.0,0.07471264367816091,0.0,1.0,1.0,0.5,0.0990311320975808,0.8019377358048383,0.02144150052734947,0.007975344394029209,0.012259733533145802,0.042545397921502935,0.0145960508660067,0.06267474116153982,0.005592058353221313,0.45277877759106927,0.1059425549363955
2024-01-21 07:00:00,0.015203830548289174,0.1722992846849628,0.44627528808761374,0.020493885324350432,0.6003945130609724,0.3807798328014312,0.3119244483541472,0.30434782608695654,1.0,0.07471264367816091,0.0,1.0,0.9829629131445341,0.3705904774487397,0.0990311320975808,0.8019377358048383,0.014996937745110085,0.02144150052734947,0.007975344394029209,0.013867476077525288,0.043876232871797025,0.04845329496970751,0.0,0.0,0.10653342462025377
2024-01-21 08:00:00,0.18708537682957768,0.1377422499068572,0.5514527645666364,0.00598281411179519,0.43039515027091074,0.12411551133996392,0.207123972285136,0.34782608695652173,1.0,0.07471264367816091,0.0,1.0,0.9330127018922194,0.2500000000000001,0.0990311320975808,0.8019377358048383,0.015203830548289174,0.014996937745110085,0.02144150052734947,0.17207955001999092,0.4523624548162731,0.2244046157052574,0.020493885324350432,0.3807798328014312,0.1722992846849628
2024-01-21 09:00:00,0.27530336615926365,0.09765752450539494,0.7141882299950332,0.1956306754773673,0.437286883615014,0.053889792652393784,0.16503614927134247,0.3913043478260869,1.0,0.07471264367816091,0.0,1.0,0.8535533905932737,0.14644660940672627,0.0990311320975808,0.8019377358048383,0.18708537682957768,0.015203830548289174,0.014996937745110085,0.2269275178998331,0.41321146368758926,0.1894636051986091,0.00598281411179519,0.12411551133996392,0.1377422499068572
2024-01-21 10:00:00,0.25649350837784984,0.13416414621806433,0.6212302333797445,0.3916497431248687,0.5943728706494944,0.38912464201056257,0.21072131110642706,0.43478260869565216,1.0,0.07471264367816091,0.0,1.0,0.75,0.06698729810778065,0.0990311320975808,0.8019377358048383,0.27530336615926365,0.18708537682957768,0.015203830548289174,0.22782770372147523,0.43888810206426193,0.24649420389224394,0.1956306754773673,0.053889792652393784,0.09765752450539494
2024-01-21 11:00:00,0.02560331878556633,0.24376356559930726,0.6960515557747435,0.5499790978532891,0.662496234222555,0.5844023038391376,0.2993172783975828,0.4782608695652174,1.0,0.07471264367816091,0.0,1.0,0.6294095225512605,0.0170370868554659,0.0990311320975808,0.8019377358048383,0.25649350837784984,0.27530336615926365,0.18708537682957768,0.011381872369057836,0.0058438222719834265,0.004378202106022973,0.3916497431248687,0.38912464201056257,0.13416414621806433
2024-01-21 12:00:00,0.014211332232543237,0.27069493021347063,0.750422950990809,0.6701830244347264,0.7377437529905725,0.8959917694787873,0.1967058422200481,0.5217391304347826,1.0,0.07471264367816091,0.0,1.0,0.5000000000000001,0.0,0.0990311320975808,0.8019377358048383,0.02560331878556633,0.25649350837784984,0.27530336615926365,0.020237952817096373,0.02434732199241446,0.05862865019779431,0.5499790978532891,0.5844023038391376,0.24376356559930726
2024-01-21 13:00:00,0.00843450056033213,0.3789284814142737,0.7277982499720642,0.8086794868724879,0.5378319694091631,0.24308349202054472,0.1041586767700645,0.5652173913043478,1.0,0.07471264367816091,0.0,1.0,0.37059047744873963,0.017037086855465844,0.0990311320975808,0.8019377358048383,0.014211332232543237,0.02560331878556633,0.25649350837784984,0.038978619285048685,0.027157121985048584,0.004649379422163047,0.6701830244347264,0.8959917694787873,0.27069493021347063
2024-01-21 14:00:00,0.01608081080859252,0.3130691857573637,0.8802767583238291,0.7088843261863469,0.5778298470726818,0.2896760896399985,0.198091031522048,0.6086956521739131,1.0,0.07471264367816091,0.0,1.0,0.2500000000000001,0.06698729810778059,0.0990311320975808,0.8019377358048383,0.00843450056033213,0.014211332232543237,0.02560331878556633,0.015934159855173935,0.010207295435880975,0.020840271408702468,0.8086794868724879,0.24308349202054472,0.3789284814142737
2024-01-21 15:00:00,0.056926394944270736,0.27588095403850266,0.8132652204174796,0.7166856542490803,0.47413610203774703,0.12522589045996796,0.3614125588737498,0.6521739130434783,1.0,0.07471264367816091,0.0,1.0,0.14644660940672644,0.14644660940672605,0.0990311320975808,0.8019377358048383,0.01608081080859252,0.00843450056033213,0.014211332232543237,0.02982522293305055,0.031268582117938135,0.022499369621176078,0.7088843261863469,0.2896760896399985,0.3130691857573637
2024-01-21 16:00:00,0.0034001883916465123,0.5079919786625787,0.7424973787515479,0.6513794651638615,0.4120581837472913,0.06272055050464906,0.21452119669355205,0.6956521739130435,1.0,0.07471264367816091,0.0,1.0,0.06698729810778081,0.24999999999999978,0.0990311320975808,0.8019377358048383,0.056926394944270736,0.01608081080859252,0.00843450056033213,0.04169160643200881,0.06289027156603758,0.08622838978683463,0.7166856542490803,0.12522589045996796,0.27588095403850266
2024-01-21 17:00:00,0.30433950597633536,0.3463569805277072,0.46218386358459956,0.6641503119263056,0.45439220561980653,0.0540195541458881,0.1487806089540254,0.7391304347826086,1.0,0.07471264367816091,0.0,1.0,0.017037086855465844,0.3705904774487397,0.0990311320975808,0.8019377358048383,0.0034001883916465123,0.056926394944270736,0.01608081080859252,0.310266275440682,0.619640832448907,0.3365444256549601,0.6513794651638615,0.06272055050464906,0.5079919786625787
2024-01-21 18:00:00,0.34732387577797164,0.4080007609923446,0.6151806759554609,0.46904484055554085,0.286770009606022,0.0,0.3162897485797798,0.7826086956521738,1.0,0.07471264367816091,0.0,1.0,0.0,0.4999999999999999,0.0990311320975808,0.8019377358048383,0.30433950597633536,0.0034001883916465123,0.056926394944270736,0.33646131570440957,0.6058149557509356,0.3484040215896182,0.6641503119263056,0.0540195541458881,0.3463569805277072
2024-01-21 19:00:00,0.3557686409530129,0.40741035422806837,0.4913335555371538,0.24462076126037932,0.2559644396815188,3.753738287735878e-05,0.4694672965140658,0.8260869565217391,1.0,0.07471264367816091,0.0,1.0,0.01703708685546579,0.6294095225512601,0.0990311320975808,0.8019377358048383,0.34732387577797164,0.30433950597633536,0.0034001883916465123,0.32430897098625394,0.6719276818174887,0.32428930168075876,0.46904484055554085,0.0,0.4080007609923446
2024-01-21 20:00:00,0.2907221170181513,0.3617979353255506,0.4525858832754014,0.010792095383400159,0.33389252631510535,0.0,0.5763147248550966,0.8695652173913043,1.0,0.07471264367816091,0.0,1.0,0.0669872981077807,0.75,0.0990311320975808,0.8019377358048383,0.3557686409530129,0.34732387577797164,0.30433950597633536,0.3326708087264829,0.6718050860496851,0.36834830771412524,0.24462076126037932,3.753738287735878e-05,0.40741035422806837
2024-01-21 21:00:00,0.05298308620728497,0.4602128168440892,0.5017706188981271,0.0,0.364900635689188,0.0,0.7184460254706873,0.9130434782608695,1.0,0.07471264367816091,0.0,1.0,0.14644660940672616,0.8535533905932737,0.0990311320975808,0.8019377358048383,0.2907221170181513,0.3557686409530129,0.34732387577797164,0.02346066407259177,0.03474248477808112,0.038380147640340416,0.010792095383400159,0.0,0.3617979353255506
2024-01-21 22:00:00,0.014058299471498713,0.32425512774050463,0.3025134607065515,0.054104695069740444,0.23348571652731412,0.0,0.7139129829243913,0.9565217391304348,1.0,0.07471264367816091,0.0,1.0,0.24999999999999978,0.9330127018922192,0.0990311320975808,0.8019377358048383,0.05298308620728497,0.2907221170181513,0.3557686409530129,0.010287997583585527,0.05114053020798094,0.015557497035537363,0.0,0.0,0.4602128168440892
2024-01-21 23:00:00,0.007989731662388212,0.35970605221243146,0.2759085258800998,0.010761132267436925,0.25560467213009774,0.018098374259176202,0.7796164794998067,1.0,1.0,0.07471264367816091,0.0,1.0,0.3705904774487392,0.9829629131445341,0.0990311320975808,0.8019377358048383,0.014058299471498713,0.05298308620728497,0.2907221170181513,0.033533531946780014,0.019293162951198452,0.018672758810034034,0.054104695069740444,0.0,0.32425512774050463
2024-01-22 00:00:00,0.003421425342028842,0.32986337132237886,0.21217681139799668,0.0,0.31849144208732433,0.005473966077368853,0.7828506990443046,0.0,0.0,0.08045977011494254,0.0,0.0,0.5,1.0,0.5,1.0,0.007989731662388212,0.014058299471498713,0.05298308620728497,0.017449411757139332,0.040351896631938895,0.01155926749417448,0.010761132267436925,0.018098374259176202,0.35970605221243146
2024-01-22 01:00:00,0.007153729898812682,0.31198371280831505,0.1641283778395069,0.01947903437786808,0.44253400618277744,0.07788260954213702,0.787596619151326,0.043478260869565216,0.0,0.08045977011494254,0.0,0.0,0.6294095225512604,0.9829629131445341,0.5,1.0,0.003421425342028842,0.007989731662388212,0.014058299471498713,0.023348031220675063,0.055291529917777506,0.012977917913435166,0.0,0.005473966077368853,0.32986337132237886
2024-01-22 02:00:00,0.03371750471675187,0.29503711468991384,0.28452088424473654,0.03143262131753839,0.4402438050487229,0.0769135343890113,0.6197815109309444,0.08695652173913043,0.0,0.08045977011494254,0.0,0.0,0.75,0.9330127018922194,0.5,1.0,0.007153729898812682,0.003421425342028842,0.007989731662388212,0.01569358965203901,0.0005328763763968718,0.000773945563724106,0.01947903437786808,0.07788260954213702,0.31198371280831505
2024-01-22 03:00:00,0.038610116907962726,0.15385814077065696,0.3123981721736774,0.0,0.49521687717151996,0.14412079781568132,0.40187116496953246,0.13043478260869565,0.0,0.08045977011494254,0.0,0.0,0.8535533905932737,0.8535533905932737,0.5,1.0,0.03371750471675187,0.007153729898812682,0.003421425342028842,0.012259733533145802,0.01469864897795666,0.04016008727051798,0.03143262131753839,0.0769135343890113,0.29503711468991384
2024-01-22 04:00:00,0.008784373924541969,0.07292756451429164,0.43605616566922767,0.0,0.5241950895672747,0.22194563607664558,0.27209154543087577,0.17391304347826086,0.0,0.08045977011494254,0.0,0.0,0.9330127018922193,0.75,0.5,1.0,0.038610116907962726,0.03371750471675187,0.007153729898812682,0.007975344394029209,0.0,0.006200726357026666,0.0,0.14412079781568132,0.15385814077065696
2024-01-22 05:00:00,0.05904722427881393,0.10283322453139708,0.16226710480862402,0.0,0.594835542588584,0.32604552144331284,0.22665318303442236,0.21739130434782608,0.0,0.08045977011494254,0.0,0.0,0.9829629131445341,0.6294095225512604,0.5,1.0,0.008784373924541969,0.038610116907962726,0.03371750471675187,0.02144150052734947,0.014578199544399506,0.006921135258770166,0.0,0.22194563607664558,0.07292756451429164
2024-01-22 06:00:00,0.019560357654795947,0.14582448135668696,0.5126875330838887,0.0,0.4194373777776764,0.08651601945437445,0.2047399273451927,0.2608695652173913,0.0,0.08045977011494254,0.0,0.0,1.0,0.5,0.5,1.0,0.05904722427881393,0.008784373924541969,0.038610116907962726,0.014996937745110085,0.042545397921502935,0.009075038410225342,0.0,0.32604552144331284,0.10283322453139708
2024-01-22 07:00:00,0.03756836879715819,0.17624579186179318,0.2166776451138457,0.026380651026219365,0.7166044332059038,0.7687588179279123,0.3280916810940834,0.30434782608695654,0.0,0.08045977011494254,0.0,0.0,0.9829629131445341,0.3705904774487397,0.5,1.0,0.019560357654795947,0.05904722427881393,0.008784373924541969,0.015203830548289174,0.013867476077525288,0.012654859374930813,0.0,0.08651601945437445,0.14582448135668696
2024-01-22 08:00:00,0.43234009050316585,0.24287887855219203,0.47335722577438877,0.024529921625725076,0.47107203664453856,0.10519229457241258,0.27509147983363297,0.34782608695652173,0.0,0.08045977011494254,0.0,0.0,0.9330127018922194,0.2500000000000001,0.5,1.0,0.03756836879715819,0.019560357654795947,0.05904722427881393,0.18708537682957768,0.17207955001999092,0.427465841352106,0.026380651026219365,0.7687588179279123,0.17624579186179318
2024-01-22 09:00:00,0.4638858421179481,0.16666565488102703,0.44196941176516313,0.2850415243478926,0.5220949897024877,0.19447759005973192,0.14952363254241846,0.3913043478260869,0.0,0.08045977011494254,0.0,0.0,0.8535533905932737,0.14644660940672627,0.5,1.0,0.43234009050316585,0.03756836879715819,0.019560357654795947,0.27530336615926365,0.2269275178998331,0.45330730217282333,0.024529921625725076,0.10519229457241258,0.24287887855219203
2024-01-22 10:00:00,0.4200693649479891,0.24471049272430956,0.7359985720641589,0.42784675888703805,0.8183532377544727,0.9423926847220059,0.24436511075496256,0.43478260869565216,0.0,0.08045977011494254,0.0,0.0,0.75,0.06698729810778065,0.5,1.0,0.4638858421179481,0.43234009050316585,0.03756836879715819,0.25649350837784984,0.22782770372147523,0.4383196151304155,0.2850415243478926,0.19447759005973192,0.16666565488102703
2024-01-22 11:00:00,0.03863641195016988,0.2101757925384269,0.9545235523727023,0.4537102748669855,0.5822068625302049,0.28232113905722556,0.17832054007176734,0.4782608695652174,0.0,0.08045977011494254,0.0,0.0,0.6294095225512605,0.0170370868554659,0.5,1.0,0.4200693649479891,0.4638858421179481,0.43234009050316585,0.02560331878556633,0.011381872369057836,0.03776630679563394,0.42784675888703805,0.9423926847220059,0.24471049272430956
2024-01-22 12:00:00,0.04195393265380642,0.29026384828376595,0.7547223264665692,0.6659536576799974,0.6362715851498052,0.4965357377821584,0.27228453284494836,0.5217391304347826,0.0,0.08045977011494254,0.0,0.0,0.5000000000000001,0.0,0.5,1.0,0.03863641195016988,0.4200693649479891,0.4638858421179481,0.014211332232543237,0.020237952817096373,0.0003896954435666779,0.4537102748669855,0.28232113905722556,0.2101757925384269
2024-01-22 13:00:00,0.014892222823547298,0.30649173848730693,0.7271296546370629,0.77743013512239,0.559045245974776,0.2520632045645372,0.20159625835992867,0.5652173913043478,0.0,0.08045977011494254,0.0,0.0,0.37059047744873963,0.017037086855465844,0.5,1.0,0.04195393265380642,0.03863641195016988,0.4200693649479891,0.00843450056033213,0.038978619285048685,0.030016762542598392,0.6659536576799974,0.4965357377821584,0.29026384828376595
