level_0,level_1,ev_demand_kW
2024-02-04 15:00:00,station_3,5.962517864035057
2024-02-04 15:00:00,station_4,25.849435009856883
2024-02-04 15:00:00,station_5,0.0
2024-02-04 16:00:00,station_1,0.0
2024-02-04 16:00:00,station_2,0.0
2024-02-04 16:00:00,station_3,2.3861748343251663
2024-02-04 16:00:00,station_4,0.0
2024-02-04 16:00:00,station_5,13.54918688380607
2024-02-04 17:00:00,station_1,39.064966008945476
2024-02-04 17:00:00,station_2,49.10268624928772
2024-02-04 17:00:00,station_3,46.71412407538406
2024-02-04 17:00:00,station_4,69.79605574506101
2024-02-04 17:00:00,station_5,33.872630918450554
2024-02-04 18:00:00,station_1,40.45903550035321
2024-02-04 18:00:00,station_2,61.0463596170474
2024-02-04 18:00:00,station_3,44.183584255533745
2024-02-04 18:00:00,station_4,56.77167869745062
2024-02-04 18:00:00,station_5,36.1449736006735
2024-02-04 19:00:00,station_1,39.4315925069253
2024-02-04 19:00:00,station_2,39.5063190408402
2024-02-04 19:00:00,station_3,52.275995409648964
2024-02-04 19:00:00,station_4,65.93563910881267
2024-02-04 19:00:00,station_5,47.88568824104704
2024-02-04 20:00:00,station_1,44.80347837841782
2024-02-04 20:00:00,station_2,44.820344117740724
2024-02-04 20:00:00,station_3,47.56637214871706
2024-02-04 20:00:00,station_4,62.255381226162704
2024-02-04 20:00:00,station_5,49.425727118649085
2024-02-04 21:00:00,station_1,5.848219962316577
2024-02-04 21:00:00,station_2,4.308523372824856
2024-02-04 21:00:00,station_3,0.0
2024-02-04 21:00:00,station_4,6.836249287220451
2024-02-04 21:00:00,station_5,0.0
2024-02-04 22:00:00,station_1,0.0
2024-02-04 22:00:00,station_2,0.0
2024-02-04 22:00:00,station_3,0.0
2024-02-04 22:00:00,station_4,0.0
2024-02-04 22:00:00,station_5,0.0
2024-02-04 23:00:00,station_1,3.53171338585906
2024-02-04 23:00:00,station_2,0.0
2024-02-04 23:00:00,station_3,0.0
2024-02-04 23:00:00,station_4,0.0
2024-02-04 23:00:00,station_5,15.874223368413372
2024-02-05 00:00:00,station_1,6.205416636919969
2024-02-05 00:00:00,station_2,8.209450332320156
2024-02-05 00:00:00,station_3,0.0
2024-02-05 00:00:00,station_4,23.786355259700358
2024-02-05 00:00:00,station_5,12.265316634749516
2024-02-05 01:00:00,station_1,0.03667742405294698
2024-02-05 01:00:00,station_2,3.305778028967196
2024-02-05 01:00:00,station_3,0.0
2024-02-05 01:00:00,station_4,0.0
2024-02-05 01:00:00,station_5,7.936846934294159
2024-02-05 02:00:00,station_1,0.0
2024-02-05 02:00:00,station_2,0.0
2024-02-05 02:00:00,station_3,5.780963361755456
2024-02-05 02:00:00,station_4,0.0
2024-02-05 02:00:00,station_5,20.416020486452336
2024-02-05 03:00:00,station_1,0.0
2024-02-05 03:00:00,station_2,0.0
2024-02-05 03:00:00,station_3,0.0
2024-02-05 03:00:00,station_4,15.254902058072943
2024-02-05 03:00:00,station_5,0.0
2024-02-05 04:00:00,station_1,0.0
2024-02-05 04:00:00,station_2,0.5972351185940503
2024-02-05 04:00:00,station_3,11.321387688076742
2024-02-05 04:00:00,station_4,6.4272835770819015
2024-02-05 04:00:00,station_5,0.0
2024-02-05 05:00:00,station_1,0.0
2024-02-05 05:00:00,station_2,1.3093023605864584
2024-02-05 05:00:00,station_3,0.0
2024-02-05 05:00:00,station_4,0.0
2024-02-05 05:00:00,station_5,0.0
2024-02-05 06:00:00,station_1,9.24077520604039
2024-02-05 06:00:00,station_2,4.02893196637495
2024-02-05 06:00:00,station_3,9.790630055182813
2024-02-05 06:00:00,station_4,9.920629430885407
2024-02-05 06:00:00,station_5,0.0
2024-02-05 07:00:00,station_1,10.921975699995496
2024-02-05 07:00:00,station_2,13.263001273599874
2024-02-05 07:00:00,station_3,16.745904507148754
2024-02-05 07:00:00,station_4,0.0
2024-02-05 07:00:00,station_5,0.0
2024-02-05 08:00:00,station_1,59.81432111120276
2024-02-05 08:00:00,station_2,61.699106828905
2024-02-05 08:00:00,station_3,61.595608478620335
2024-02-05 08:00:00,station_4,85.24289151970594
2024-02-05 08:00:00,station_5,83.72719905687278
2024-02-05 09:00:00,station_1,59.03207956454546
2024-02-05 09:00:00,station_2,68.928610057204
2024-02-05 09:00:00,station_3,59.662758754934075
2024-02-05 09:00:00,station_4,69.06688507307042
2024-02-05 09:00:00,station_5,54.7165262466387
2024-02-05 10:00:00,station_1,63.60392866655158
2024-02-05 10:00:00,station_2,54.31595519462304
2024-02-05 10:00:00,station_3,62.49971681115966
2024-02-05 10:00:00,station_4,80.48683292853747
2024-02-05 10:00:00,station_5,89.86205436051783
2024-02-05 11:00:00,station_1,0.0
2024-02-05 11:00:00,station_2,0.0
2024-02-05 11:00:00,station_3,3.4226595585808326
2024-02-05 11:00:00,station_4,0.0
2024-02-05 11:00:00,station_5,2.2535288847300032
2024-02-05 12:00:00,station_1,0.0
2024-02-05 12:00:00,station_2,0.0
2024-02-05 12:00:00,station_3,0.0
2024-02-05 12:00:00,station_4,0.0
2024-02-05 12:00:00,station_5,12.717359701676573
2024-02-05 13:00:00,station_1,0.0
2024-02-05 13:00:00,station_2,0.0
2024-02-05 13:00:00,station_3,0.0
2024-02-05 13:00:00,station_4,13.106958140101694
2024-02-05 13:00:00,station_5,0.0
2024-02-05 14:00:00,station_1,5.993521168158883
2024-02-05 14:00:00,station_2,12.683031583370582
2024-02-05 14:00:00,station_3,8.391030175333174
2024-02-05 14:00:00,station_4,0.0
2024-02-05 14:00:00,station_5,0.0
2024-02-05 15:00:00,station_1,0.0
2024-02-05 15:00:00,station_2,0.0
2024-02-05 15:00:00,station_3,4.175489567849293
2024-02-05 15:00:00,station_4,0.0
2024-02-05 15:00:00,station_5,19.785314794501442
2024-02-05 16:00:00,station_1,0.0
2024-02-05 16:00:00,station_2,0.0
2024-02-05 16:00:00,station_3,2.6567774430981568
2024-02-05 16:00:00,station_4,0.0
2024-02-05 16:00:00,station_5,7.351069364047636
2024-02-05 17:00:00,station_1,89.26686664788444
2024-02-05 17:00:00,station_2,87.67006125398768
2024-02-05 17:00:00,station_3,94.72631241426495
2024-02-05 17:00:00,station_4,95.35323363029465
2024-02-05 17:00:00,station_5,105.86347438921509
2024-02-05 18:00:00,station_1,78.94136387138988
2024-02-05 18:00:00,station_2,84.8389513905722
2024-02-05 18:00:00,station_3,97.99550744736801
2024-02-05 18:00:00,station_4,111.3288962208166
2024-02-05 18:00:00,station_5,108.48817259667756
2024-02-05 19:00:00,station_1,79.32168536178025
2024-02-05 19:00:00,station_2,85.47558406536648
2024-02-05 19:00:00,station_3,106.81915423957959
2024-02-05 19:00:00,station_4,113.83755048483329
2024-02-05 19:00:00,station_5,121.29777153276184
2024-02-05 20:00:00,station_1,84.3585682040088
2024-02-05 20:00:00,station_2,91.1424433179505
2024-02-05 20:00:00,station_3,119.2449968847069
2024-02-05 20:00:00,station_4,108.47203617110932
2024-02-05 20:00:00,station_5,115.47164965721795
2024-02-05 21:00:00,station_1,1.0222226378999897
2024-02-05 21:00:00,station_2,4.945469191012999
2024-02-05 21:00:00,station_3,11.665657194814866
2024-02-05 21:00:00,station_4,5.929136688659367
2024-02-05 21:00:00,station_5,24.179450635962606
2024-02-05 22:00:00,station_1,1.2895773642303525
2024-02-05 22:00:00,station_2,0.0
2024-02-05 22:00:00,station_3,0.0
2024-02-05 22:00:00,station_4,13.15781323811519
2024-02-05 22:00:00,station_5,0.0
2024-02-05 23:00:00,station_1,0.0
2024-02-05 23:00:00,station_2,0.0
2024-02-05 23:00:00,station_3,4.324960707703769
2024-02-05 23:00:00,station_4,11.013610253900747
2024-02-05 23:00:00,station_5,0.6773545504011933
2024-02-06 00:00:00,station_1,0.0
2024-02-06 00:00:00,station_2,0.0
2024-02-06 00:00:00,station_3,14.348467652758316
2024-02-06 00:00:00,station_4,0.0
2024-02-06 00:00:00,station_5,0.0
2024-02-06 01:00:00,station_1,8.239729828390741
2024-02-06 01:00:00,station_2,0.0
2024-02-06 01:00:00,station_3,1.7126511584137958
2024-02-06 01:00:00,station_4,3.523555964848285
2024-02-06 01:00:00,station_5,0.0
2024-02-06 02:00:00,station_1,0.0
2024-02-06 02:00:00,station_2,1.9326545323433248
2024-02-06 02:00:00,station_3,10.563392205550414
2024-02-06 02:00:00,station_4,0.0
2024-02-06 02:00:00,station_5,0.0
2024-02-06 03:00:00,station_1,0.0
2024-02-06 03:00:00,station_2,5.4562713798901274
2024-02-06 03:00:00,station_3,13.372794797864529
2024-02-06 03:00:00,station_4,0.0
2024-02-06 03:00:00,station_5,0.0
2024-02-06 04:00:00,station_1,0.0
2024-02-06 04:00:00,station_2,0.955136415749638
2024-02-06 04:00:00,station_3,5.01458983236816
2024-02-06 04:00:00,station_4,0.0
2024-02-06 04:00:00,station_5,0.0
2024-02-06 05:00:00,station_1,5.666022897326679
2024-02-06 05:00:00,station_2,0.0
2024-02-06 05:00:00,station_3,0.0
2024-02-06 05:00:00,station_4,16.010851308344094
2024-02-06 05:00:00,station_5,6.656238319935479
2024-02-06 06:00:00,station_1,2.4139553604795143
2024-02-06 06:00:00,station_2,6.467961003158486
2024-02-06 06:00:00,station_3,15.823482377370112
2024-02-06 06:00:00,station_4,0.0
2024-02-06 06:00:00,station_5,0.0
2024-02-06 07:00:00,station_1,4.870142357767301
2024-02-06 07:00:00,station_2,0.0
2024-02-06 07:00:00,station_3,7.921197192357799
2024-02-06 07:00:00,station_4,0.0
2024-02-06 07:00:00,station_5,0.0
2024-02-06 08:00:00,station_1,57.702712542659896
2024-02-06 08:00:00,station_2,54.863345117487185
2024-02-06 08:00:00,station_3,70.11810527026033
2024-02-06 08:00:00,station_4,62.041051724910666
2024-02-06 08:00:00,station_5,67.0475553471717
2024-02-06 09:00:00,station_1,62.19480283252561
2024-02-06 09:00:00,station_2,57.68854814775593
2024-02-06 09:00:00,station_3,68.4045491914452
2024-02-06 09:00:00,station_4,57.28909103917739
2024-02-06 09:00:00,station_5,78.14698119889854
2024-02-06 10:00:00,station_1,62.30039101810719
2024-02-06 10:00:00,station_2,57.571751457694845
2024-02-06 10:00:00,station_3,77.34017984873546
2024-02-06 10:00:00,station_4,55.13103666955225
2024-02-06 10:00:00,station_5,62.017957296144175
2024-02-06 11:00:00,station_1,6.994886737843179
2024-02-06 11:00:00,station_2,0.0
2024-02-06 11:00:00,station_3,8.452756532084182
2024-02-06 11:00:00,station_4,7.9167476938146395
2024-02-06 11:00:00,station_5,1.8382366816806335
2024-02-06 12:00:00,station_1,0.3792975473094474
2024-02-06 12:00:00,station_2,1.8338803339787044
2024-02-06 12:00:00,station_3,20.07260225972432
2024-02-06 12:00:00,station_4,2.6714226794527876
2024-02-06 12:00:00,station_5,0.0
2024-02-06 13:00:00,station_1,10.408561933047514
2024-02-06 13:00:00,station_2,0.0
2024-02-06 13:00:00,station_3,0.0
2024-02-06 13:00:00,station_4,0.0
2024-02-06 13:00:00,station_5,8.70124671426238
2024-02-06 14:00:00,station_1,0.0
2024-02-06 14:00:00,station_2,0.0
2024-02-06 14:00:00,station_3,0.0
2024-02-06 14:00:00,station_4,0.0
2024-02-06 14:00:00,station_5,5.214931362541876
2024-02-06 15:00:00,station_1,0.0
2024-02-06 15:00:00,station_2,0.0
2024-02-06 15:00:00,station_3,0.0
2024-02-06 15:00:00,station_4,4.570371452712768
2024-02-06 15:00:00,station_5,0.0
2024-02-06 16:00:00,station_1,1.2701543738876948
2024-02-06 16:00:00,station_2,0.0
2024-02-06 16:00:00,station_3,0.0
2024-02-06 16:00:00,station_4,0.0
2024-02-06 16:00:00,station_5,14.945414700234556
2024-02-06 17:00:00,station_1,81.58327389053206
2024-02-06 17:00:00,station_2,95.34070510528082
2024-02-06 17:00:00,station_3,104.31467062087323
2024-02-06 17:00:00,station_4,101.30826194493828
2024-02-06 17:00:00,station_5,113.19744904563686
2024-02-06 18:00:00,station_1,74.91496689851958
2024-02-06 18:00:00,station_2,85.04916564916026
2024-02-06 18:00:00,station_3,104.7386286900722
2024-02-06 18:00:00,station_4,93.38599350354151
2024-02-06 18:00:00,station_5,103.67200565594756
2024-02-06 19:00:00,station_1,83.58319235427776
2024-02-06 19:00:00,station_2,88.23391464381967
2024-02-06 19:00:00,station_3,91.31711189074062
2024-02-06 19:00:00,station_4,114.47529441300979
2024-02-06 19:00:00,station_5,100.50517622534039
2024-02-06 20:00:00,station_1,72.72026459454536
2024-02-06 20:00:00,station_2,83.20290739445456
2024-02-06 20:00:00,station_3,91.80383184581908
2024-02-06 20:00:00,station_4,107.15070763746428
2024-02-06 20:00:00,station_5,121.57777767059326
2024-02-06 21:00:00,station_1,0.0
2024-02-06 21:00:00,station_2,4.853725786433974
2024-02-06 21:00:00,station_3,0.0
2024-02-06 21:00:00,station_4,0.4465584762920882
2024-02-06 21:00:00,station_5,0.0
2024-02-06 22:00:00,station_1,0.0
2024-02-06 22:00:00,station_2,7.366676723091482
2024-02-06 22:00:00,station_3,6.402787620097405
2024-02-06 22:00:00,station_4,5.292105101197873
2024-02-06 22:00:00,station_5,0.0
2024-02-06 23:00:00,station_1,1.2134888783570412
2024-02-06 23:00:00,station_2,0.0
2024-02-06 23:00:00,station_3,0.0
2024-02-06 23:00:00,station_4,0.0
2024-02-06 23:00:00,station_5,1.1436358603857109
2024-02-07 00:00:00,station_1,2.202874931806789
2024-02-07 00:00:00,station_2,0.0
2024-02-07 00:00:00,station_3,2.9596467827701467
2024-02-07 00:00:00,station_4,0.0
2024-02-07 00:00:00,station_5,18.893850172474757
2024-02-07 01:00:00,station_1,0.0
2024-02-07 01:00:00,station_2,8.515896652228314
2024-02-07 01:00:00,station_3,0.0
2024-02-07 01:00:00,station_4,0.09979024073636741
2024-02-07 01:00:00,station_5,0.0
2024-02-07 02:00:00,station_1,0.0
2024-02-07 02:00:00,station_2,1.1190700116443886
2024-02-07 02:00:00,station_3,3.7229398293969944
2024-02-07 02:00:00,station_4,1.8663412505685502
2024-02-07 02:00:00,station_5,0.0
2024-02-07 03:00:00,station_1,0.0
2024-02-07 03:00:00,station_2,0.0
2024-02-07 03:00:00,station_3,12.085423102121556
2024-02-07 03:00:00,station_4,0.0
2024-02-07 03:00:00,station_5,0.0
2024-02-07 04:00:00,station_1,5.371059834079459
2024-02-07 04:00:00,station_2,3.08931963725997
2024-02-07 04:00:00,station_3,20.9757223055977
2024-02-07 04:00:00,station_4,4.261116664094293
2024-02-07 04:00:00,station_5,36.18523007581438
2024-02-07 05:00:00,station_1,0.0
2024-02-07 05:00:00,station_2,1.894965074665338
2024-02-07 05:00:00,station_3,8.324824593844706
2024-02-07 05:00:00,station_4,0.0
2024-02-07 05:00:00,station_5,0.0
2024-02-07 06:00:00,station_1,0.0
2024-02-07 06:00:00,station_2,6.616104178408462
2024-02-07 06:00:00,station_3,0.0
2024-02-07 06:00:00,station_4,34.17282055769218
2024-02-07 06:00:00,station_5,0.0
2024-02-07 07:00:00,station_1,0.0
2024-02-07 07:00:00,station_2,0.0
2024-02-07 07:00:00,station_3,0.0
2024-02-07 07:00:00,station_4,2.0425853729995485
2024-02-07 07:00:00,station_5,3.2912487656997467
2024-02-07 08:00:00,station_1,63.360858222442374
2024-02-07 08:00:00,station_2,50.53550586231788
2024-02-07 08:00:00,station_3,76.39748728634073
2024-02-07 08:00:00,station_4,87.72059231794356
2024-02-07 08:00:00,station_5,53.19265019229614
2024-02-07 09:00:00,station_1,55.612991139366244
2024-02-07 09:00:00,station_2,64.10027591387674
2024-02-07 09:00:00,station_3,65.2710720397602
2024-02-07 09:00:00,station_4,78.98131413116755
2024-02-07 09:00:00,station_5,84.15882487993593
2024-02-07 10:00:00,station_1,56.11989859188455
2024-02-07 10:00:00,station_2,50.37016974026256
2024-02-07 10:00:00,station_3,66.86333907059017
2024-02-07 10:00:00,station_4,95.12171172063822
2024-02-07 10:00:00,station_5,74.75504655783122
2024-02-07 11:00:00,station_1,0.0
2024-02-07 11:00:00,station_2,0.0
2024-02-07 11:00:00,station_3,0.24226203807502805
2024-02-07 11:00:00,station_4,0.0
2024-02-07 11:00:00,station_5,0.6163855726348327
2024-02-07 12:00:00,station_1,0.0
2024-02-07 12:00:00,station_2,5.648277676676681
2024-02-07 12:00:00,station_3,2.2063210663082256
2024-02-07 12:00:00,station_4,10.922106563163313
2024-02-07 12:00:00,station_5,2.3241254062286174
2024-02-07 13:00:00,station_1,3.144010008269857
2024-02-07 13:00:00,station_2,7.614357750610481
2024-02-07 13:00:00,station_3,21.096641332628412
2024-02-07 13:00:00,station_4,3.396597056345732
2024-02-07 13:00:00,station_5,11.014058916553186
2024-02-07 14:00:00,station_1,0.0
2024-02-07 14:00:00,station_2,0.8952770846503129
2024-02-07 14:00:00,station_3,11.444121374560348
2024-02-07 14:00:00,station_4,0.0
2024-02-07 14:00:00,station_5,12.700840726615075
2024-02-07 15:00:00,station_1,2.8746604184673155
2024-02-07 15:00:00,station_2,0.0
2024-02-07 15:00:00,station_3,10.642500965810868
2024-02-07 15:00:00,station_4,3.2361517726204734
2024-02-07 15:00:00,station_5,0.0
2024-02-07 16:00:00,station_1,0.562772073165259
2024-02-07 16:00:00,station_2,2.1639779114930855
2024-02-07 16:00:00,station_3,0.0
2024-02-07 16:00:00,station_4,2.277448107522741
2024-02-07 16:00:00,station_5,0.0
2024-02-07 17:00:00,station_1,80.41266359030212
2024-02-07 17:00:00,station_2,95.84580332611674
2024-02-07 17:00:00,station_3,89.88798116313401
2024-02-07 17:00:00,station_4,92.85418110554767
2024-02-07 17:00:00,station_5,120.95139708745138
2024-02-07 18:00:00,station_1,78.45324035959227
2024-02-07 18:00:00,station_2,89.71510894404952
2024-02-07 18:00:00,station_3,103.7512721583103
2024-02-07 18:00:00,station_4,123.96399160614652
2024-02-07 18:00:00,station_5,133.0089260139057
2024-02-07 19:00:00,station_1,82.62514253966395
2024-02-07 19:00:00,station_2,90.52270701932319
2024-02-07 19:00:00,station_3,90.97865627727987
2024-02-07 19:00:00,station_4,109.7775439994657
2024-02-07 19:00:00,station_5,127.79055548656056
2024-02-07 20:00:00,station_1,70.582845390864
2024-02-07 20:00:00,station_2,96.00644413593344
2024-02-07 20:00:00,station_3,122.54579672456128
2024-02-07 20:00:00,station_4,92.2933303417602
2024-02-07 20:00:00,station_5,128.5023265649041
2024-02-07 21:00:00,station_1,0.0
2024-02-07 21:00:00,station_2,0.0
2024-02-07 21:00:00,station_3,12.855977420994853
2024-02-07 21:00:00,station_4,0.0
2024-02-07 21:00:00,station_5,5.300124564163231
2024-02-07 22:00:00,station_1,0.0
2024-02-07 22:00:00,station_2,5.065940439205499
2024-02-07 22:00:00,station_3,1.6264637008827079
2024-02-07 22:00:00,station_4,0.0
2024-02-07 22:00:00,station_5,0.0
2024-02-07 23:00:00,station_1,10.16243059022107
2024-02-07 23:00:00,station_2,0.0
2024-02-07 23:00:00,station_3,5.285322579815255
2024-02-07 23:00:00,station_4,7.602623598893498
2024-02-07 23:00:00,station_5,0.0
2024-02-08 00:00:00,station_1,0.7518830382363108
2024-02-08 00:00:00,station_2,6.502958260611477
2024-02-08 00:00:00,station_3,0.0
2024-02-08 00:00:00,station_4,0.0
2024-02-08 00:00:00,station_5,2.971325328801561
2024-02-08 01:00:00,station_1,12.846654480938916
2024-02-08 01:00:00,station_2,0.0
2024-02-08 01:00:00,station_3,11.039724357981
2024-02-08 01:00:00,station_4,0.27447314431164366
2024-02-08 01:00:00,station_5,17.956480850470818
2024-02-08 02:00:00,station_1,0.0
2024-02-08 02:00:00,station_2,0.0
2024-02-08 02:00:00,station_3,0.0
2024-02-08 02:00:00,station_4,0.0
2024-02-08 02:00:00,station_5,0.0
2024-02-08 03:00:00,station_1,0.3271404652532879
2024-02-08 03:00:00,station_2,0.0
2024-02-08 03:00:00,station_3,0.0
2024-02-08 03:00:00,station_4,0.0
2024-02-08 03:00:00,station_5,2.203280584661316
2024-02-08 04:00:00,station_1,0.0
2024-02-08 04:00:00,station_2,0.0
2024-02-08 04:00:00,station_3,0.0
2024-02-08 04:00:00,station_4,0.0
2024-02-08 04:00:00,station_5,1.2917471754802172
2024-02-08 05:00:00,station_1,0.0
2024-02-08 05:00:00,station_2,8.48124690215655
2024-02-08 05:00:00,station_3,0.0
2024-02-08 05:00:00,station_4,6.072088960716846
2024-02-08 05:00:00,station_5,11.393208847543878
2024-02-08 06:00:00,station_1,0.35040132429206683
2024-02-08 06:00:00,station_2,0.0
2024-02-08 06:00:00,station_3,9.064810129428595
2024-02-08 06:00:00,station_4,0.3703233243090417
2024-02-08 06:00:00,station_5,0.0
2024-02-08 07:00:00,station_1,5.907588504872096
2024-02-08 07:00:00,station_2,4.432149892685408
2024-02-08 07:00:00,station_3,0.10531334835042197
2024-02-08 07:00:00,station_4,0.0
2024-02-08 07:00:00,station_5,0.0
2024-02-08 08:00:00,station_1,44.444256868933444
2024-02-08 08:00:00,station_2,68.6551197476892
2024-02-08 08:00:00,station_3,64.29556675048394
2024-02-08 08:00:00,station_4,62.59256990585213
2024-02-08 08:00:00,station_5,72.33737719764493
2024-02-08 09:00:00,station_1,57.681918891066
2024-02-08 09:00:00,station_2,65.05450048003682
2024-02-08 09:00:00,station_3,62.92060497882309
2024-02-08 09:00:00,station_4,57.75967453098766
2024-02-08 09:00:00,station_5,66.30737472468164
2024-02-08 10:00:00,station_1,56.533198107817974
2024-02-08 10:00:00,station_2,48.77855074173937
2024-02-08 10:00:00,station_3,75.65825589319236
2024-02-08 10:00:00,station_4,73.90339120714894
2024-02-08 10:00:00,station_5,81.8867817509403
2024-02-08 11:00:00,station_1,0.0
2024-02-08 11:00:00,station_2,0.0
2024-02-08 11:00:00,station_3,0.0
2024-02-08 11:00:00,station_4,0.0
2024-02-08 11:00:00,station_5,20.432008811890647
2024-02-08 12:00:00,station_1,0.0
2024-02-08 12:00:00,station_2,13.07320568413202
2024-02-08 12:00:00,station_3,0.0
2024-02-08 12:00:00,station_4,0.0
2024-02-08 12:00:00,station_5,0.0
2024-02-08 13:00:00,station_1,10.384847361717092
2024-02-08 13:00:00,station_2,5.278736224538497
2024-02-08 13:00:00,station_3,5.188971800125397
2024-02-08 13:00:00,station_4,15.992359107566172
2024-02-08 13:00:00,station_5,0.0
2024-02-08 14:00:00,station_1,0.0
2024-02-08 14:00:00,station_2,0.0
2024-02-08 14:00:00,station_3,9.18311643097363
2024-02-08 14:00:00,station_4,0.0
2024-02-08 14:00:00,station_5,14.3063380093596
2024-02-08 15:00:00,station_1,1.467147415487813
2024-02-08 15:00:00,station_2,8.658394767634386
2024-02-08 15:00:00,station_3,0.0
2024-02-08 15:00:00,station_4,0.0
2024-02-08 15:00:00,station_5,10.830708130264455
2024-02-08 16:00:00,station_1,0.0
2024-02-08 16:00:00,station_2,4.519515154835688
2024-02-08 16:00:00,station_3,0.0
2024-02-08 16:00:00,station_4,6.297252981288956
2024-02-08 16:00:00,station_5,3.389682029707158
2024-02-08 17:00:00,station_1,87.59930696604923
2024-02-08 17:00:00,station_2,92.2783979155582
2024-02-08 17:00:00,station_3,96.12428190142604
2024-02-08 17:00:00,station_4,105.74374512462083
2024-02-08 17:00:00,station_5,112.53150949236296
2024-02-08 18:00:00,station_1,77.4853883666315
2024-02-08 18:00:00,station_2,102.56417346198708
2024-02-08 18:00:00,station_3,95.00355387966212
2024-02-08 18:00:00,station_4,98.87539542980397
2024-02-08 18:00:00,station_5,126.18796658793832
2024-02-08 19:00:00,station_1,76.94859367281026
2024-02-08 19:00:00,station_2,85.16663838158144
2024-02-08 19:00:00,station_3,104.59797615899065
2024-02-08 19:00:00,station_4,127.40183897753764
2024-02-08 19:00:00,station_5,101.41735500971927
2024-02-08 20:00:00,station_1,78.7073276973945
2024-02-08 20:00:00,station_2,91.10824773391278
2024-02-08 20:00:00,station_3,104.57845881520929
2024-02-08 20:00:00,station_4,124.14571217031502
2024-02-08 20:00:00,station_5,86.08729844249125
2024-02-08 21:00:00,station_1,0.0
2024-02-08 21:00:00,station_2,0.0
2024-02-08 21:00:00,station_3,0.0
2024-02-08 21:00:00,station_4,11.502690273851217
2024-02-08 21:00:00,station_5,0.0
2024-02-08 22:00:00,station_1,0.5658774328148296
2024-02-08 22:00:00,station_2,0.0
2024-02-08 22:00:00,station_3,0.0
2024-02-08 22:00:00,station_4,0.0
2024-02-08 22:00:00,station_5,8.795414282627435
2024-02-08 23:00:00,station_1,1.3806700499766857
2024-02-08 23:00:00,station_2,2.9839267561701712
2024-02-08 23:00:00,station_3,6.7187996254644515
2024-02-08 23:00:00,station_4,13.790943471771882
2024-02-08 23:00:00,station_5,0.0
2024-02-09 00:00:00,station_1,0.0
2024-02-09 00:00:00,station_2,9.750810982575707
2024-02-09 00:00:00,station_3,0.0
2024-02-09 00:00:00,station_4,11.250166729313522
2024-02-09 00:00:00,station_5,0.0
2024-02-09 01:00:00,station_1,2.37968447433283
2024-02-09 01:00:00,station_2,1.0598593819514885
2024-02-09 01:00:00,station_3,0.0
2024-02-09 01:00:00,station_4,10.55236034746241
2024-02-09 01:00:00,station_5,0.0
2024-02-09 02:00:00,station_1,0.0
2024-02-09 02:00:00,station_2,14.699327562404703
2024-02-09 02:00:00,station_3,0.0
2024-02-09 02:00:00,station_4,0.0
2024-02-09 02:00:00,station_5,0.0
2024-02-09 03:00:00,station_1,0.0
2024-02-09 03:00:00,station_2,1.4950001457666813
2024-02-09 03:00:00,station_3,0.19750610390523787
2024-02-09 03:00:00,station_4,0.0
2024-02-09 03:00:00,station_5,0.0
2024-02-09 04:00:00,station_1,0.0
2024-02-09 04:00:00,station_2,0.0
2024-02-09 04:00:00,station_3,0.0
2024-02-09 04:00:00,station_4,0.0
2024-02-09 04:00:00,station_5,20.432577788432035
2024-02-09 05:00:00,station_1,0.0
2024-02-09 05:00:00,station_2,0.0
2024-02-09 05:00:00,station_3,10.581435546784121
2024-02-09 05:00:00,station_4,0.0
2024-02-09 05:00:00,station_5,10.926325274079343
2024-02-09 06:00:00,station_1,6.4811486053437
2024-02-09 06:00:00,station_2,1.385258054759289
2024-02-09 06:00:00,station_3,2.1960091581435432
2024-02-09 06:00:00,station_4,0.0
2024-02-09 06:00:00,station_5,16.173367386627966
2024-02-09 07:00:00,station_1,0.0
2024-02-09 07:00:00,station_2,1.756027337833593
2024-02-09 07:00:00,station_3,9.404587419766695
2024-02-09 07:00:00,station_4,0.0
2024-02-09 07:00:00,station_5,25.18741257334054
2024-02-09 08:00:00,station_1,56.61376077990584
2024-02-09 08:00:00,station_2,61.1604119302595
2024-02-09 08:00:00,station_3,75.4671198796773
2024-02-09 08:00:00,station_4,73.64301650829493
2024-02-09 08:00:00,station_5,75.71189701726304
2024-02-09 09:00:00,station_1,49.899341228802555
2024-02-09 09:00:00,station_2,70.30182435397596
2024-02-09 09:00:00,station_3,69.18393560899857
2024-02-09 09:00:00,station_4,55.33235305316332
2024-02-09 09:00:00,station_5,73.5757699671798
2024-02-09 10:00:00,station_1,65.58230436559516
2024-02-09 10:00:00,station_2,49.62997106119793
2024-02-09 10:00:00,station_3,57.193691439035554
2024-02-09 10:00:00,station_4,83.05196368093131
2024-02-09 10:00:00,station_5,68.83789031171256
2024-02-09 11:00:00,station_1,0.0
2024-02-09 11:00:00,station_2,0.0
2024-02-09 11:00:00,station_3,0.0
2024-02-09 11:00:00,station_4,9.11422221900557
2024-02-09 11:00:00,station_5,0.0
2024-02-09 12:00:00,station_1,13.786821835111285
2024-02-09 12:00:00,station_2,0.0
2024-02-09 12:00:00,station_3,4.382090772531283
2024-02-09 12:00:00,station_4,10.945673894284887
2024-02-09 12:00:00,station_5,7.402188665456622
2024-02-09 13:00:00,station_1,0.0
2024-02-09 13:00:00,station_2,0.0
2024-02-09 13:00:00,station_3,10.682330327340278
